"","CancerType","Pathways","Gene"
"16749","UCEC","HALLMARK_HEME_METABOLISM","CTSB"
"16750","UCEC","HALLMARK_HEME_METABOLISM","CTSE"
"16751","UCEC","HALLMARK_HEME_METABOLISM","DAAM1"
"16752","UCEC","HALLMARK_HEME_METABOLISM","DCAF10"
"16753","UCEC","HALLMARK_HEME_METABOLISM","DCAF11"
"16754","UCEC","HALLMARK_HEME_METABOLISM","DCAF11"
"16755","UCEC","HALLMARK_HEME_METABOLISM","DCUN1D1"
"16756","UCEC","HALLMARK_HEME_METABOLISM","DMTN"
"16757","UCEC","HALLMARK_HEME_METABOLISM","E2F2"
"16758","UCEC","HALLMARK_HEME_METABOLISM","E2F2"
"16759","UCEC","HALLMARK_HEME_METABOLISM","EIF2AK1"
"16760","UCEC","HALLMARK_HEME_METABOLISM","ELL2"
"16761","UCEC","HALLMARK_HEME_METABOLISM","ENDOD1"
"16762","UCEC","HALLMARK_HEME_METABOLISM","EPB41"
"16763","UCEC","HALLMARK_HEME_METABOLISM","EPB42"
"16764","UCEC","HALLMARK_HEME_METABOLISM","EPOR"
"16765","UCEC","HALLMARK_HEME_METABOLISM","ERMAP"
"16766","UCEC","HALLMARK_HEME_METABOLISM","EZH1"
"16767","UCEC","HALLMARK_HEME_METABOLISM","FBXO34"
"16768","UCEC","HALLMARK_HEME_METABOLISM","FBXO7"
"16769","UCEC","HALLMARK_HEME_METABOLISM","FBXO9"
"16770","UCEC","HALLMARK_HEME_METABOLISM","FECH"
"16771","UCEC","HALLMARK_HEME_METABOLISM","FN3K"
"16772","UCEC","HALLMARK_HEME_METABOLISM","FOXJ2"
"16773","UCEC","HALLMARK_HEME_METABOLISM","FOXO3"
"16774","UCEC","HALLMARK_HEME_METABOLISM","FTCD"
"16775","UCEC","HALLMARK_HEME_METABOLISM","FTCD"
"16776","UCEC","HALLMARK_HEME_METABOLISM","GAPVD1"
"16777","UCEC","HALLMARK_HEME_METABOLISM","GATA1"
"16778","UCEC","HALLMARK_HEME_METABOLISM","GCLC"
"16779","UCEC","HALLMARK_HEME_METABOLISM","GCLM"
"16780","UCEC","HALLMARK_HEME_METABOLISM","GDE1"
"16781","UCEC","HALLMARK_HEME_METABOLISM","GLRX5"
"16782","UCEC","HALLMARK_HEME_METABOLISM","GMPS"
"16783","UCEC","HALLMARK_HEME_METABOLISM","GYPA"
"16784","UCEC","HALLMARK_HEME_METABOLISM","GYPB"
"16785","UCEC","HALLMARK_HEME_METABOLISM","GYPC"
"16786","UCEC","HALLMARK_HEME_METABOLISM","GYPE"
"16787","UCEC","HALLMARK_HEME_METABOLISM","H1-0"
"16788","UCEC","HALLMARK_HEME_METABOLISM","H4C3"
"16789","UCEC","HALLMARK_HEME_METABOLISM","HAGH"
"16790","UCEC","HALLMARK_HEME_METABOLISM","HBB"
"16791","UCEC","HALLMARK_HEME_METABOLISM","HBBP1"
"16792","UCEC","HALLMARK_HEME_METABOLISM","HBD"
"16793","UCEC","HALLMARK_HEME_METABOLISM","HBQ1"
"16794","UCEC","HALLMARK_HEME_METABOLISM","HBZ"
"16795","UCEC","HALLMARK_HEME_METABOLISM","HDGF"
"16796","UCEC","HALLMARK_HEME_METABOLISM","HEBP1"
"16797","UCEC","HALLMARK_HEME_METABOLISM","HMBS"
"16798","UCEC","HALLMARK_HEME_METABOLISM","HTATIP2"
"16799","UCEC","HALLMARK_HEME_METABOLISM","HTRA2"
"16800","UCEC","HALLMARK_HEME_METABOLISM","ICAM4"
"16801","UCEC","HALLMARK_HEME_METABOLISM","IGSF3"
"16802","UCEC","HALLMARK_HEME_METABOLISM","ISCA1"
"16803","UCEC","HALLMARK_HEME_METABOLISM","KAT2B"
"16804","UCEC","HALLMARK_HEME_METABOLISM","KDM7A"
"16805","UCEC","HALLMARK_HEME_METABOLISM","KEL"
"16806","UCEC","HALLMARK_HEME_METABOLISM","KEL"
"16807","UCEC","HALLMARK_HEME_METABOLISM","KHNYN"
"16808","UCEC","HALLMARK_HEME_METABOLISM","KLF1"
"16809","UCEC","HALLMARK_HEME_METABOLISM","KLF3"
"16810","UCEC","HALLMARK_HEME_METABOLISM","LAMP2"
"16811","UCEC","HALLMARK_HEME_METABOLISM","LMO2"
"16812","UCEC","HALLMARK_HEME_METABOLISM","LPIN2"
"16813","UCEC","HALLMARK_HEME_METABOLISM","LRP10"
"16814","UCEC","HALLMARK_HEME_METABOLISM","MAP2K3"
"16815","UCEC","HALLMARK_HEME_METABOLISM","MARCHF2"
"16816","UCEC","HALLMARK_HEME_METABOLISM","MARCHF8"
"16817","UCEC","HALLMARK_HEME_METABOLISM","MARCHF8"
"16818","UCEC","HALLMARK_HEME_METABOLISM","MARK3"
"16819","UCEC","HALLMARK_HEME_METABOLISM","MBOAT2"
"16820","UCEC","HALLMARK_HEME_METABOLISM","MFHAS1"
"16821","UCEC","HALLMARK_HEME_METABOLISM","MFHAS1"
"16822","UCEC","HALLMARK_HEME_METABOLISM","MGST3"
"16823","UCEC","HALLMARK_HEME_METABOLISM","MINPP1"
"16824","UCEC","HALLMARK_HEME_METABOLISM","MKRN1"
"16825","UCEC","HALLMARK_HEME_METABOLISM","MOCOS"
"16826","UCEC","HALLMARK_HEME_METABOLISM","MOSPD1"
"16827","UCEC","HALLMARK_HEME_METABOLISM","MPP1"
"16828","UCEC","HALLMARK_HEME_METABOLISM","MXI1"
"16829","UCEC","HALLMARK_HEME_METABOLISM","MYL4"
"16830","UCEC","HALLMARK_HEME_METABOLISM","NARF"
"16831","UCEC","HALLMARK_HEME_METABOLISM","NCOA4"
"16832","UCEC","HALLMARK_HEME_METABOLISM","NEK7"
"16833","UCEC","HALLMARK_HEME_METABOLISM","NFE2"
"16834","UCEC","HALLMARK_HEME_METABOLISM","NFE2L1"
"16835","UCEC","HALLMARK_HEME_METABOLISM","NNT"
"16836","UCEC","HALLMARK_HEME_METABOLISM","NR3C1"
"16837","UCEC","HALLMARK_HEME_METABOLISM","NUDT4"
"16838","UCEC","HALLMARK_HEME_METABOLISM","OPTN"
"16839","UCEC","HALLMARK_HEME_METABOLISM","OSBP2"
"16840","UCEC","HALLMARK_HEME_METABOLISM","P4HA2"
"16841","UCEC","HALLMARK_HEME_METABOLISM","PC"
"16842","UCEC","HALLMARK_HEME_METABOLISM","PDZK1IP1"
"16843","UCEC","HALLMARK_HEME_METABOLISM","PGLS"
"16844","UCEC","HALLMARK_HEME_METABOLISM","PICALM"
"16845","UCEC","HALLMARK_HEME_METABOLISM","PIGQ"
"16846","UCEC","HALLMARK_HEME_METABOLISM","PPOX"
"16847","UCEC","HALLMARK_HEME_METABOLISM","PPP2R5B"
"16848","UCEC","HALLMARK_HEME_METABOLISM","PRDX2"
"16849","UCEC","HALLMARK_HEME_METABOLISM","PSMD9"
"16850","UCEC","HALLMARK_HEME_METABOLISM","RAD23A"
"16851","UCEC","HALLMARK_HEME_METABOLISM","RANBP10"
"16852","UCEC","HALLMARK_HEME_METABOLISM","RAP1GAP"
"16853","UCEC","HALLMARK_HEME_METABOLISM","RBM38"
"16854","UCEC","HALLMARK_HEME_METABOLISM","RBM5"
"16855","UCEC","HALLMARK_HEME_METABOLISM","RCL1"
"16856","UCEC","HALLMARK_HEME_METABOLISM","RHAG"
"16857","UCEC","HALLMARK_HEME_METABOLISM","RHCE"
"16858","UCEC","HALLMARK_HEME_METABOLISM","RHD"
"16859","UCEC","HALLMARK_HEME_METABOLISM","RIOK3"
"16860","UCEC","HALLMARK_HEME_METABOLISM","RNF123"
"16861","UCEC","HALLMARK_HEME_METABOLISM","RNF19A"
"16862","UCEC","HALLMARK_HEME_METABOLISM","SDCBP"
"16863","UCEC","HALLMARK_HEME_METABOLISM","SEC14L1"
"16864","UCEC","HALLMARK_HEME_METABOLISM","SELENBP1"
"16865","UCEC","HALLMARK_HEME_METABOLISM","SIDT2"
"16866","UCEC","HALLMARK_HEME_METABOLISM","SLC10A3"
"16867","UCEC","HALLMARK_HEME_METABOLISM","SLC11A2"
"16868","UCEC","HALLMARK_HEME_METABOLISM","SLC22A4"
"16869","UCEC","HALLMARK_HEME_METABOLISM","SLC25A37"
"16870","UCEC","HALLMARK_HEME_METABOLISM","SLC25A38"
"16871","UCEC","HALLMARK_HEME_METABOLISM","SLC2A1"
"16872","UCEC","HALLMARK_HEME_METABOLISM","SLC30A1"
"16873","UCEC","HALLMARK_HEME_METABOLISM","SLC30A10"
"16874","UCEC","HALLMARK_HEME_METABOLISM","SLC4A1"
"16875","UCEC","HALLMARK_HEME_METABOLISM","SLC66A2"
"16876","UCEC","HALLMARK_HEME_METABOLISM","SLC6A8"
"16877","UCEC","HALLMARK_HEME_METABOLISM","SLC6A9"
"16878","UCEC","HALLMARK_HEME_METABOLISM","SLC7A11"
"16879","UCEC","HALLMARK_HEME_METABOLISM","SMOX"
"16880","UCEC","HALLMARK_HEME_METABOLISM","SNCA"
"16881","UCEC","HALLMARK_HEME_METABOLISM","SPTA1"
"16882","UCEC","HALLMARK_HEME_METABOLISM","SPTB"
"16883","UCEC","HALLMARK_HEME_METABOLISM","SYNJ1"
"16884","UCEC","HALLMARK_HEME_METABOLISM","TAL1"
"16885","UCEC","HALLMARK_HEME_METABOLISM","TCEA1"
"16886","UCEC","HALLMARK_HEME_METABOLISM","TENT5C"
"16887","UCEC","HALLMARK_HEME_METABOLISM","TFDP2"
"16888","UCEC","HALLMARK_HEME_METABOLISM","TFRC"
"16889","UCEC","HALLMARK_HEME_METABOLISM","TMCC2"
"16890","UCEC","HALLMARK_HEME_METABOLISM","TMEM9B"
"16891","UCEC","HALLMARK_HEME_METABOLISM","TNRC6B"
"16892","UCEC","HALLMARK_HEME_METABOLISM","TNS1"
"16893","UCEC","HALLMARK_HEME_METABOLISM","TOP1"
"16894","UCEC","HALLMARK_HEME_METABOLISM","TRAK2"
"16895","UCEC","HALLMARK_HEME_METABOLISM","TRIM10"
"16896","UCEC","HALLMARK_HEME_METABOLISM","TRIM10"
"16897","UCEC","HALLMARK_HEME_METABOLISM","TRIM10"
"16898","UCEC","HALLMARK_HEME_METABOLISM","TRIM10"
"16899","UCEC","HALLMARK_HEME_METABOLISM","TRIM10"
"16900","UCEC","HALLMARK_HEME_METABOLISM","TRIM10"
"16901","UCEC","HALLMARK_HEME_METABOLISM","TRIM10"
"16902","UCEC","HALLMARK_HEME_METABOLISM","TRIM10"
"16903","UCEC","HALLMARK_HEME_METABOLISM","TRIM58"
"16904","UCEC","HALLMARK_HEME_METABOLISM","TSPAN5"
"16905","UCEC","HALLMARK_HEME_METABOLISM","TSPO2"
"16906","UCEC","HALLMARK_HEME_METABOLISM","TYR"
"16907","UCEC","HALLMARK_HEME_METABOLISM","UBAC1"
"16908","UCEC","HALLMARK_HEME_METABOLISM","UCP2"
"16909","UCEC","HALLMARK_HEME_METABOLISM","UROD"
"16910","UCEC","HALLMARK_HEME_METABOLISM","UROS"
"16911","UCEC","HALLMARK_HEME_METABOLISM","USP15"
"16912","UCEC","HALLMARK_HEME_METABOLISM","VEZF1"
"16913","UCEC","HALLMARK_HEME_METABOLISM","XK"
"16914","UCEC","HALLMARK_HEME_METABOLISM","XPO7"
"16915","UCEC","HALLMARK_HEME_METABOLISM","YPEL5"
"16916","UCEC","HALLMARK_HYPOXIA","ACKR3"
"16917","UCEC","HALLMARK_HYPOXIA","ADM"
"16918","UCEC","HALLMARK_HYPOXIA","ADORA2B"
"16919","UCEC","HALLMARK_HYPOXIA","AK4"
"16920","UCEC","HALLMARK_HYPOXIA","AKAP12"
"16921","UCEC","HALLMARK_HYPOXIA","ALDOA"
"16922","UCEC","HALLMARK_HYPOXIA","ALDOB"
"16923","UCEC","HALLMARK_HYPOXIA","ALDOC"
"16924","UCEC","HALLMARK_HYPOXIA","AMPD3"
"16925","UCEC","HALLMARK_HYPOXIA","ANGPTL4"
"16926","UCEC","HALLMARK_HYPOXIA","ANKZF1"
"16927","UCEC","HALLMARK_HYPOXIA","ANXA2"
"16928","UCEC","HALLMARK_HYPOXIA","ATF3"
"16929","UCEC","HALLMARK_HYPOXIA","ATP7A"
"16930","UCEC","HALLMARK_HYPOXIA","B3GALT6"
"16931","UCEC","HALLMARK_HYPOXIA","B4GALNT2"
"16932","UCEC","HALLMARK_HYPOXIA","BCAN"
"16933","UCEC","HALLMARK_HYPOXIA","BCL2"
"16934","UCEC","HALLMARK_HYPOXIA","BGN"
"16935","UCEC","HALLMARK_HYPOXIA","BHLHE40"
"16936","UCEC","HALLMARK_HYPOXIA","BNIP3L"
"16937","UCEC","HALLMARK_HYPOXIA","BRS3"
"16938","UCEC","HALLMARK_HYPOXIA","BTG1"
"16939","UCEC","HALLMARK_HYPOXIA","CA12"
"16940","UCEC","HALLMARK_HYPOXIA","CASP6"
"16941","UCEC","HALLMARK_HYPOXIA","CAV1"
"16942","UCEC","HALLMARK_HYPOXIA","CAVIN1"
"16943","UCEC","HALLMARK_HYPOXIA","CAVIN3"
"16944","UCEC","HALLMARK_HYPOXIA","CCN1"
"16945","UCEC","HALLMARK_HYPOXIA","CCN2"
"16946","UCEC","HALLMARK_HYPOXIA","CCN5"
"16947","UCEC","HALLMARK_HYPOXIA","CCNG2"
"16948","UCEC","HALLMARK_HYPOXIA","CDKN1A"
"16949","UCEC","HALLMARK_HYPOXIA","CDKN1B"
"16950","UCEC","HALLMARK_HYPOXIA","CDKN1C"
"16951","UCEC","HALLMARK_HYPOXIA","CDKN1C"
"16952","UCEC","HALLMARK_HYPOXIA","CHST2"
"16953","UCEC","HALLMARK_HYPOXIA","CHST3"
"16954","UCEC","HALLMARK_HYPOXIA","CITED2"
"16955","UCEC","HALLMARK_HYPOXIA","COL5A1"
"16956","UCEC","HALLMARK_HYPOXIA","CP"
"16957","UCEC","HALLMARK_HYPOXIA","CSRP2"
"16958","UCEC","HALLMARK_HYPOXIA","CXCR4"
"16959","UCEC","HALLMARK_HYPOXIA","DCN"
"16960","UCEC","HALLMARK_HYPOXIA","DDIT3"
"16961","UCEC","HALLMARK_HYPOXIA","DDIT4"
"16962","UCEC","HALLMARK_HYPOXIA","DPYSL4"
"16963","UCEC","HALLMARK_HYPOXIA","DTNA"
"16964","UCEC","HALLMARK_HYPOXIA","DUSP1"
"16965","UCEC","HALLMARK_HYPOXIA","EDN2"
"16966","UCEC","HALLMARK_HYPOXIA","EFNA1"
"16967","UCEC","HALLMARK_HYPOXIA","EFNA3"
"16968","UCEC","HALLMARK_HYPOXIA","EGFR"
"16969","UCEC","HALLMARK_HYPOXIA","ENO1"
"16970","UCEC","HALLMARK_HYPOXIA","ENO2"
"16971","UCEC","HALLMARK_HYPOXIA","ENO3"
"16972","UCEC","HALLMARK_HYPOXIA","ERO1A"
"16973","UCEC","HALLMARK_HYPOXIA","ERRFI1"
"16974","UCEC","HALLMARK_HYPOXIA","ETS1"
"16975","UCEC","HALLMARK_HYPOXIA","EXT1"
"16976","UCEC","HALLMARK_HYPOXIA","F3"
"16977","UCEC","HALLMARK_HYPOXIA","FAM162A"
"16978","UCEC","HALLMARK_HYPOXIA","FBP1"
"16979","UCEC","HALLMARK_HYPOXIA","FOS"
"16980","UCEC","HALLMARK_HYPOXIA","FOSL2"
"16981","UCEC","HALLMARK_HYPOXIA","FOXO3"
"16982","UCEC","HALLMARK_HYPOXIA","GAA"
"16983","UCEC","HALLMARK_HYPOXIA","GALK1"
"16984","UCEC","HALLMARK_HYPOXIA","GAPDH"
"16985","UCEC","HALLMARK_HYPOXIA","GAPDHS"
"16986","UCEC","HALLMARK_HYPOXIA","GBE1"
"16987","UCEC","HALLMARK_HYPOXIA","GCK"
"16988","UCEC","HALLMARK_HYPOXIA","GCNT2"
"16989","UCEC","HALLMARK_HYPOXIA","GCNT2"
"16990","UCEC","HALLMARK_HYPOXIA","GLRX"
"16991","UCEC","HALLMARK_HYPOXIA","GPC1"
"16992","UCEC","HALLMARK_HYPOXIA","GPC3"
"16993","UCEC","HALLMARK_HYPOXIA","GPC4"
"16994","UCEC","HALLMARK_HYPOXIA","GPI"
"16995","UCEC","HALLMARK_HYPOXIA","GPI"
"16996","UCEC","HALLMARK_HYPOXIA","GRHPR"
"16997","UCEC","HALLMARK_HYPOXIA","GYS1"
"16998","UCEC","HALLMARK_HYPOXIA","HAS1"
"16999","UCEC","HALLMARK_HYPOXIA","HDLBP"
"17000","UCEC","HALLMARK_HYPOXIA","HEXA"
"17001","UCEC","HALLMARK_HYPOXIA","HK1"
"17002","UCEC","HALLMARK_HYPOXIA","HK2"
"17003","UCEC","HALLMARK_HYPOXIA","HMOX1"
"17004","UCEC","HALLMARK_HYPOXIA","HOXB9"
"17005","UCEC","HALLMARK_HYPOXIA","HS3ST1"
"17006","UCEC","HALLMARK_HYPOXIA","HSPA5"
"17007","UCEC","HALLMARK_HYPOXIA","IDS"
"17008","UCEC","HALLMARK_HYPOXIA","IER3"
"17009","UCEC","HALLMARK_HYPOXIA","IER3"
"17010","UCEC","HALLMARK_HYPOXIA","IER3"
"17011","UCEC","HALLMARK_HYPOXIA","IER3"
"17012","UCEC","HALLMARK_HYPOXIA","IER3"
"17013","UCEC","HALLMARK_HYPOXIA","IER3"
"17014","UCEC","HALLMARK_HYPOXIA","IER3"
"17015","UCEC","HALLMARK_HYPOXIA","IGFBP1"
"17016","UCEC","HALLMARK_HYPOXIA","IGFBP3"
"17017","UCEC","HALLMARK_HYPOXIA","IL6"
"17018","UCEC","HALLMARK_HYPOXIA","ILVBL"
"17019","UCEC","HALLMARK_HYPOXIA","INHA"
"17020","UCEC","HALLMARK_HYPOXIA","IRS2"
"17021","UCEC","HALLMARK_HYPOXIA","ISG20"
"17022","UCEC","HALLMARK_HYPOXIA","JMJD6"
"17023","UCEC","HALLMARK_HYPOXIA","JUN"
"17024","UCEC","HALLMARK_HYPOXIA","KDELR3"
"17025","UCEC","HALLMARK_HYPOXIA","KDM3A"
"17026","UCEC","HALLMARK_HYPOXIA","KIF5A"
"17027","UCEC","HALLMARK_HYPOXIA","KLF6"
"17028","UCEC","HALLMARK_HYPOXIA","KLF7"
"17029","UCEC","HALLMARK_HYPOXIA","KLHL24"
"17030","UCEC","HALLMARK_HYPOXIA","LALBA"
"17031","UCEC","HALLMARK_HYPOXIA","LARGE1"
"17032","UCEC","HALLMARK_HYPOXIA","LDHA"
"17033","UCEC","HALLMARK_HYPOXIA","LDHA"
"17034","UCEC","HALLMARK_HYPOXIA","LDHC"
"17035","UCEC","HALLMARK_HYPOXIA","LOX"
"17036","UCEC","HALLMARK_HYPOXIA","LXN"
"17037","UCEC","HALLMARK_HYPOXIA","MAFF"
"17038","UCEC","HALLMARK_HYPOXIA","MAP3K1"
"17039","UCEC","HALLMARK_HYPOXIA","MIF"
"17040","UCEC","HALLMARK_HYPOXIA","MIF"
"17041","UCEC","HALLMARK_HYPOXIA","MT1E"
"17042","UCEC","HALLMARK_HYPOXIA","MT2A"
"17043","UCEC","HALLMARK_HYPOXIA","MXI1"
"17044","UCEC","HALLMARK_HYPOXIA","MYH9"
"17045","UCEC","HALLMARK_HYPOXIA","NAGK"
"17046","UCEC","HALLMARK_HYPOXIA","NCAN"
"17047","UCEC","HALLMARK_HYPOXIA","NDRG1"
"17048","UCEC","HALLMARK_HYPOXIA","NDST1"
"17049","UCEC","HALLMARK_HYPOXIA","NDST2"
"17050","UCEC","HALLMARK_HYPOXIA","NEDD4L"
"17051","UCEC","HALLMARK_HYPOXIA","NFIL3"
"17052","UCEC","HALLMARK_HYPOXIA","NOCT"
"17053","UCEC","HALLMARK_HYPOXIA","NR3C1"
"17054","UCEC","HALLMARK_HYPOXIA","P4HA1"
"17055","UCEC","HALLMARK_HYPOXIA","P4HA2"
"17056","UCEC","HALLMARK_HYPOXIA","PAM"
"17057","UCEC","HALLMARK_HYPOXIA","PCK1"
"17058","UCEC","HALLMARK_HYPOXIA","PDGFB"
"17059","UCEC","HALLMARK_HYPOXIA","PDK1"
"17060","UCEC","HALLMARK_HYPOXIA","PDK3"
"17061","UCEC","HALLMARK_HYPOXIA","PFKFB3"
"17062","UCEC","HALLMARK_HYPOXIA","PFKL"
"17063","UCEC","HALLMARK_HYPOXIA","PFKP"
"17064","UCEC","HALLMARK_HYPOXIA","PGAM2"
"17065","UCEC","HALLMARK_HYPOXIA","PGF"
"17066","UCEC","HALLMARK_HYPOXIA","PGK1"
"17067","UCEC","HALLMARK_HYPOXIA","PGM1"
"17068","UCEC","HALLMARK_HYPOXIA","PGM2"
"17069","UCEC","HALLMARK_HYPOXIA","PHKG1"
"17070","UCEC","HALLMARK_HYPOXIA","PIM1"
"17071","UCEC","HALLMARK_HYPOXIA","PKLR"
"17072","UCEC","HALLMARK_HYPOXIA","PKLR"
"17073","UCEC","HALLMARK_HYPOXIA","PKP1"
"17074","UCEC","HALLMARK_HYPOXIA","PLAC8"
"17075","UCEC","HALLMARK_HYPOXIA","PLAUR"
"17076","UCEC","HALLMARK_HYPOXIA","PLIN2"
"17077","UCEC","HALLMARK_HYPOXIA","PNRC1"
"17078","UCEC","HALLMARK_HYPOXIA","PPARGC1A"
"17079","UCEC","HALLMARK_HYPOXIA","PPFIA4"
"17080","UCEC","HALLMARK_HYPOXIA","PPP1R15A"
"17081","UCEC","HALLMARK_HYPOXIA","PPP1R3C"
"17082","UCEC","HALLMARK_HYPOXIA","PRDX5"
"17083","UCEC","HALLMARK_HYPOXIA","PRKCA"
"17084","UCEC","HALLMARK_HYPOXIA","PYGM"
"17085","UCEC","HALLMARK_HYPOXIA","RBPJ"
"17086","UCEC","HALLMARK_HYPOXIA","RORA"
"17087","UCEC","HALLMARK_HYPOXIA","RRAGD"
"17088","UCEC","HALLMARK_HYPOXIA","S100A4"
"17089","UCEC","HALLMARK_HYPOXIA","SAP30"
"17090","UCEC","HALLMARK_HYPOXIA","SCARB1"
"17091","UCEC","HALLMARK_HYPOXIA","SDC2"
"17092","UCEC","HALLMARK_HYPOXIA","SDC3"
"17093","UCEC","HALLMARK_HYPOXIA","SDC4"
"17094","UCEC","HALLMARK_HYPOXIA","SELENBP1"
"17095","UCEC","HALLMARK_HYPOXIA","SERPINE1"
"17096","UCEC","HALLMARK_HYPOXIA","SIAH2"
"17097","UCEC","HALLMARK_HYPOXIA","SLC25A1"
"17098","UCEC","HALLMARK_HYPOXIA","SLC2A1"
"17099","UCEC","HALLMARK_HYPOXIA","SLC2A3"
"17100","UCEC","HALLMARK_HYPOXIA","SLC2A5"
"17101","UCEC","HALLMARK_HYPOXIA","SLC37A4"
"17102","UCEC","HALLMARK_HYPOXIA","SLC37A4"
"17103","UCEC","HALLMARK_HYPOXIA","SLC37A4"
"17104","UCEC","HALLMARK_HYPOXIA","SLC6A6"
"17105","UCEC","HALLMARK_HYPOXIA","SRPX"
"17106","UCEC","HALLMARK_HYPOXIA","STBD1"
"17107","UCEC","HALLMARK_HYPOXIA","STC1"
"17108","UCEC","HALLMARK_HYPOXIA","STC2"
"17109","UCEC","HALLMARK_HYPOXIA","SULT2B1"
"17110","UCEC","HALLMARK_HYPOXIA","TES"
"17111","UCEC","HALLMARK_HYPOXIA","TGFB3"
"17112","UCEC","HALLMARK_HYPOXIA","TGFBI"
"17113","UCEC","HALLMARK_HYPOXIA","TGM2"
"17114","UCEC","HALLMARK_HYPOXIA","TIPARP"
"17115","UCEC","HALLMARK_HYPOXIA","TKTL1"
"17116","UCEC","HALLMARK_HYPOXIA","TMEM45A"
"17117","UCEC","HALLMARK_HYPOXIA","TNFAIP3"
"17118","UCEC","HALLMARK_HYPOXIA","TPBG"
"17119","UCEC","HALLMARK_HYPOXIA","TPBG"
"17120","UCEC","HALLMARK_HYPOXIA","TPD52"
"17121","UCEC","HALLMARK_HYPOXIA","TPI1"
"17122","UCEC","HALLMARK_HYPOXIA","TPST2"
"17123","UCEC","HALLMARK_HYPOXIA","UGP2"
"17124","UCEC","HALLMARK_HYPOXIA","VEGFA"
"17125","UCEC","HALLMARK_HYPOXIA","VHL"
"17126","UCEC","HALLMARK_HYPOXIA","VLDLR"
"17127","UCEC","HALLMARK_HYPOXIA","WSB1"
"17128","UCEC","HALLMARK_HYPOXIA","XPNPEP1"
"17129","UCEC","HALLMARK_HYPOXIA","ZFP36"
"17130","UCEC","HALLMARK_HYPOXIA","ZNF292"
"17131","UCS","HALLMARK_ANDROGEN_RESPONSE","ABCC4"
"17132","UCS","HALLMARK_ANDROGEN_RESPONSE","ABHD2"
"17133","UCS","HALLMARK_ANDROGEN_RESPONSE","ACSL3"
"17134","UCS","HALLMARK_ANDROGEN_RESPONSE","ACTN1"
"17135","UCS","HALLMARK_ANDROGEN_RESPONSE","ADAMTS1"
"17136","UCS","HALLMARK_ANDROGEN_RESPONSE","ADRM1"
"17137","UCS","HALLMARK_ANDROGEN_RESPONSE","AKAP12"
"17138","UCS","HALLMARK_ANDROGEN_RESPONSE","AKT1"
"17139","UCS","HALLMARK_ANDROGEN_RESPONSE","ALDH1A3"
"17140","UCS","HALLMARK_ANDROGEN_RESPONSE","ANKH"
"17141","UCS","HALLMARK_ANDROGEN_RESPONSE","APPBP2"
"17142","UCS","HALLMARK_ANDROGEN_RESPONSE","ARID5B"
"17143","UCS","HALLMARK_ANDROGEN_RESPONSE","AZGP1"
"17144","UCS","HALLMARK_ANDROGEN_RESPONSE","B2M"
"17145","UCS","HALLMARK_ANDROGEN_RESPONSE","B2M"
"17146","UCS","HALLMARK_ANDROGEN_RESPONSE","B4GALT1"
"17147","UCS","HALLMARK_ANDROGEN_RESPONSE","BMPR1B"
"17148","UCS","HALLMARK_ANDROGEN_RESPONSE","CAMKK2"
"17149","UCS","HALLMARK_ANDROGEN_RESPONSE","CCND1"
"17150","UCS","HALLMARK_ANDROGEN_RESPONSE","CCND3"
"17151","UCS","HALLMARK_ANDROGEN_RESPONSE","CDC14B"
"17152","UCS","HALLMARK_ANDROGEN_RESPONSE","CDK6"
"17153","UCS","HALLMARK_ANDROGEN_RESPONSE","CENPN"
"17154","UCS","HALLMARK_ANDROGEN_RESPONSE","DBI"
"17155","UCS","HALLMARK_ANDROGEN_RESPONSE","DHCR24"
"17156","UCS","HALLMARK_ANDROGEN_RESPONSE","DNAJB9"
"17157","UCS","HALLMARK_ANDROGEN_RESPONSE","ELK4"
"17158","UCS","HALLMARK_ANDROGEN_RESPONSE","ELL2"
"17159","UCS","HALLMARK_ANDROGEN_RESPONSE","ELOVL5"
"17160","UCS","HALLMARK_ANDROGEN_RESPONSE","FADS1"
"17161","UCS","HALLMARK_ANDROGEN_RESPONSE","FKBP5"
"17162","UCS","HALLMARK_ANDROGEN_RESPONSE","GNAI3"
"17163","UCS","HALLMARK_ANDROGEN_RESPONSE","GPD1L"
"17164","UCS","HALLMARK_ANDROGEN_RESPONSE","GSR"
"17165","UCS","HALLMARK_ANDROGEN_RESPONSE","GUCY1A1"
"17166","UCS","HALLMARK_ANDROGEN_RESPONSE","H1-0"
"17167","UCS","HALLMARK_ANDROGEN_RESPONSE","HERC3"
"17168","UCS","HALLMARK_ANDROGEN_RESPONSE","HERC3"
"17169","UCS","HALLMARK_ANDROGEN_RESPONSE","HMGCR"
"17170","UCS","HALLMARK_ANDROGEN_RESPONSE","HMGCS1"
"17171","UCS","HALLMARK_ANDROGEN_RESPONSE","HOMER2"
"17172","UCS","HALLMARK_ANDROGEN_RESPONSE","HPGD"
"17173","UCS","HALLMARK_ANDROGEN_RESPONSE","HSD17B14"
"17174","UCS","HALLMARK_ANDROGEN_RESPONSE","IDI1"
"17175","UCS","HALLMARK_ANDROGEN_RESPONSE","INPP4B"
"17176","UCS","HALLMARK_ANDROGEN_RESPONSE","INSIG1"
"17177","UCS","HALLMARK_ANDROGEN_RESPONSE","IQGAP2"
"17178","UCS","HALLMARK_ANDROGEN_RESPONSE","ITGAV"
